Full Label,Numeric Label,URL,Propagation Vector
1.745La2Co3,1.745,https://www.cryst.ehu.es/magndata/index.php?this_label=1.745,"1, 0, 0"
1.746YMn2,1.746,https://www.cryst.ehu.es/magndata/index.php?this_label=1.746,"0, 1, 0"
1.747ErAuIn,1.747,https://www.cryst.ehu.es/magndata/index.php?this_label=1.747,"0, 0, 1/2"
1.748TbAuIn,1.748,https://www.cryst.ehu.es/magndata/index.php?this_label=1.748,"0, 0, 1/2"
1.749HoSbTe,1.749,https://www.cryst.ehu.es/magndata/index.php?this_label=1.749,"1/2, 0, 0"
1.750HoSbTe,1.75,https://www.cryst.ehu.es/magndata/index.php?this_label=1.750,"1/2, 0, 1/4"
1.751CaCo3Ti4O12,1.751,https://www.cryst.ehu.es/magndata/index.php?this_label=1.751,"1/2, 1/2, 1/2"
1.752CsCo2(MoO4)2(OH),1.752,https://www.cryst.ehu.es/magndata/index.php?this_label=1.752,"1/2, 0, 0"
1.753HoBi,1.753,https://www.cryst.ehu.es/magndata/index.php?this_label=1.753,"1/2, 1/2, 1/2"
1.754BaFe2O4,1.754,https://www.cryst.ehu.es/magndata/index.php?this_label=1.754,"1, 0, 0"
1.755KErSe2,1.755,https://www.cryst.ehu.es/magndata/index.php?this_label=1.755,"1/2, 0, 1/2"
1.756CaFe3O5,1.756,https://www.cryst.ehu.es/magndata/index.php?this_label=1.756,"1/2, 0, 0"
1.757Pr2PdAl7Ge4,1.757,https://www.cryst.ehu.es/magndata/index.php?this_label=1.757,"0, 0, 1/2"
1.758CaMn3V4O12,1.758,https://www.cryst.ehu.es/magndata/index.php?this_label=1.758,"1, 1, 1"
1.759ZnFe2O4,1.759,https://www.cryst.ehu.es/magndata/index.php?this_label=1.759,"1, 0, 1/2"
1.760ZnFe2O4,1.76,https://www.cryst.ehu.es/magndata/index.php?this_label=1.760,"1, 0, 1/2"
1.761ZnFe2O4,1.761,https://www.cryst.ehu.es/magndata/index.php?this_label=1.761,"1, 0, 1/2"
1.762CaFe3O5,1.762,https://www.cryst.ehu.es/magndata/index.php?this_label=1.762,"1/2, 0, 0"
1.763BaNiTe2O7,1.763,https://www.cryst.ehu.es/magndata/index.php?this_label=1.763,"1/2, 1, 0"
1.764NdSbTe,1.764,https://www.cryst.ehu.es/magndata/index.php?this_label=1.764,"1/2, 0, 1/4"
1.765DySbTe,1.765,https://www.cryst.ehu.es/magndata/index.php?this_label=1.765,"0, 0, 1/2"
1.766DySbTe,1.766,https://www.cryst.ehu.es/magndata/index.php?this_label=1.766,"1/2, 0, 1/4"
1.767Li2CoCl4,1.767,https://www.cryst.ehu.es/magndata/index.php?this_label=1.767,"1, 0, 0"
1.768Ni2Mo3O8,1.768,https://www.cryst.ehu.es/magndata/index.php?this_label=1.768,"1/2, 0, 0"
1.769Ni2Te3O8,1.769,https://www.cryst.ehu.es/magndata/index.php?this_label=1.769,"1, 0, 0"
1.770Tb2Ni2In,1.77,https://www.cryst.ehu.es/magndata/index.php?this_label=1.770,"1/2, 1/2, 1/2"
1.771Na2Co2TeO6,1.771,https://www.cryst.ehu.es/magndata/index.php?this_label=1.771,"1/2, 1/2, 0"
1.772Pr2PdAl7Ge4,1.772,https://www.cryst.ehu.es/magndata/index.php?this_label=1.772,"0, 0, 1/2"
1.773PrIr3B2,1.773,https://www.cryst.ehu.es/magndata/index.php?this_label=1.773,"1/2, 1/2, 0"
1.774BaNd2PtO5,1.774,https://www.cryst.ehu.es/magndata/index.php?this_label=1.774,"1/2, 1/2, 1/2"
1.775CaCu3Ti4O12,1.775,https://www.cryst.ehu.es/magndata/index.php?this_label=1.775,"1, 1, 1"
1.776Ba2ErRuO6,1.776,https://www.cryst.ehu.es/magndata/index.php?this_label=1.776,"0, 0, 1"
1.777EuAl2Si2,1.777,https://www.cryst.ehu.es/magndata/index.php?this_label=1.777,"0, 0, 1/2"
1.778ThCr2Si2C,1.778,https://www.cryst.ehu.es/magndata/index.php?this_label=1.778,"0, 0, 1/2"
1.779Sr2FeIrO6,1.779,https://www.cryst.ehu.es/magndata/index.php?this_label=1.779,"0, 1/2, 1/2"
1.780YMn12,1.78,https://www.cryst.ehu.es/magndata/index.php?this_label=1.780,"0, 0, 1"
1.781CsMn(NCS)3,1.781,https://www.cryst.ehu.es/magndata/index.php?this_label=1.781,"0, 1/2, 1/2"
1.782FeBr3,1.782,https://www.cryst.ehu.es/magndata/index.php?this_label=1.782,"0, 0, 3/2"
1.783Fe0.99O,1.783,https://www.cryst.ehu.es/magndata/index.php?this_label=1.783,"0, 0, 1/2"
1.784Li2CoCl4,1.784,https://www.cryst.ehu.es/magndata/index.php?this_label=1.784,"1, 0, 0"
1.785K2ReCl6,1.785,https://www.cryst.ehu.es/magndata/index.php?this_label=1.785,"1/2, -1/2, 0"
1.786RuBr3,1.786,https://www.cryst.ehu.es/magndata/index.php?this_label=1.786,"0, 1/2, 1"
1.787RuCl3,1.787,https://www.cryst.ehu.es/magndata/index.php?this_label=1.787,"0, 1/2, 1"
1.788Na3Co2SbO6,1.788,https://www.cryst.ehu.es/magndata/index.php?this_label=1.788,"1/2, 1/2, 0"
1.789Na3Ni2BiO6,1.789,https://www.cryst.ehu.es/magndata/index.php?this_label=1.789,"0, 1, 0"
1.790Tm5Pt2In4,1.79,https://www.cryst.ehu.es/magndata/index.php?this_label=1.790,"0, 1/2, 1/2"
1.791La0.4Na0.6Fe2As2,1.791,https://www.cryst.ehu.es/magndata/index.php?this_label=1.791,"1/2, 1/2, 0"
1.792V3O5,1.792,https://www.cryst.ehu.es/magndata/index.php?this_label=1.792,"1/2, 1/2, 0"
1.793Ca3Ru2O7,1.793,https://www.cryst.ehu.es/magndata/index.php?this_label=1.793,"1, 0, 0"
1.794Ca3Ru2O7,1.794,https://www.cryst.ehu.es/magndata/index.php?this_label=1.794,"1, 0, 0"
1.795BiMn3Cr4O12,1.795,https://www.cryst.ehu.es/magndata/index.php?this_label=1.795,"1, 1, 1"
1.796BiMn3Cr4O12,1.796,https://www.cryst.ehu.es/magndata/index.php?this_label=1.796,"1, 1, 1"
1.797BiMn3Cr4O12,1.797,https://www.cryst.ehu.es/magndata/index.php?this_label=1.797,"1, 1, 1"
1.798Tb2O3,1.798,https://www.cryst.ehu.es/magndata/index.php?this_label=1.798,"1, 1, 1"
1.799MnO,1.799,https://www.cryst.ehu.es/magndata/index.php?this_label=1.799,"1/2, 1/2, 1/2"
1.800NiO,1.8,https://www.cryst.ehu.es/magndata/index.php?this_label=1.800,"1/2, 1/2, 1/2"
1.801Tb3NbO7,1.801,https://www.cryst.ehu.es/magndata/index.php?this_label=1.801,"1, 0, 0"
1.802CrSBr,1.802,https://www.cryst.ehu.es/magndata/index.php?this_label=1.802,"0, 0, 1/2"
1.803LiCrTe2,1.803,https://www.cryst.ehu.es/magndata/index.php?this_label=1.803,"0, 0, 1/2"
1.804Na2Cu3O(SO4)3,1.804,https://www.cryst.ehu.es/magndata/index.php?this_label=1.804,"0, 1, 0"
1.805FeVMoO7,1.805,https://www.cryst.ehu.es/magndata/index.php?this_label=1.805,"1/2, 1/2, 1/2"
1.806CrVMoO7,1.806,https://www.cryst.ehu.es/magndata/index.php?this_label=1.806,"1/2, 0, 1/2"
1.807FeWO4,1.807,https://www.cryst.ehu.es/magndata/index.php?this_label=1.807,"1/2, 0, 0"
1.808BaFeO2.96,1.808,https://www.cryst.ehu.es/magndata/index.php?this_label=1.808,"0, 0, 1/2"
1.809BiCoO3,1.809,https://www.cryst.ehu.es/magndata/index.php?this_label=1.809,"1/2, 1/2, 0"
1.810BiCoO3,1.81,https://www.cryst.ehu.es/magndata/index.php?this_label=1.810,"1/2, 1/2, 0"
1.811BiCoO3,1.811,https://www.cryst.ehu.es/magndata/index.php?this_label=1.811,"1/2, 1/2, 0"
1.812TbFe6Ge6,1.812,https://www.cryst.ehu.es/magndata/index.php?this_label=1.812,"1, 0, 0"
1.813TbFe6Ge6,1.813,https://www.cryst.ehu.es/magndata/index.php?this_label=1.813,"1, 0, 0"
1.814TbFe6Ge6,1.814,https://www.cryst.ehu.es/magndata/index.php?this_label=1.814,"1, 0, 0"
1.815Ba4CeMn3O12,1.815,https://www.cryst.ehu.es/magndata/index.php?this_label=1.815,"1/4, 1/4, 3/2"
1.816Ba4PrMn3O12,1.816,https://www.cryst.ehu.es/magndata/index.php?this_label=1.816,"1/4, 1/4, 3/2"
1.817Ba4PrMn3O12,1.817,https://www.cryst.ehu.es/magndata/index.php?this_label=1.817,"1/4, 1/4, 3/2"
1.818(Ho0.68Lu0.32)2Fe2Si2C,1.818,https://www.cryst.ehu.es/magndata/index.php?this_label=1.818,"0, 0, 1/2"
1.819(Ho0.54Lu0.46)2Fe2Si2C,1.819,https://www.cryst.ehu.es/magndata/index.php?this_label=1.819,"0, 0, 1/2"
1.820Ba4TbRu3O12,1.82,https://www.cryst.ehu.es/magndata/index.php?this_label=1.820,"0, 0, 3/2"
1.821Yb3Ga5O12,1.821,https://www.cryst.ehu.es/magndata/index.php?this_label=1.821,"1/2, 1/2, 0"
1.822Sr2MnSi2O7,1.822,https://www.cryst.ehu.es/magndata/index.php?this_label=1.822,"0, 0, 1/2"
1.823Sr2MnSi2O7,1.823,https://www.cryst.ehu.es/magndata/index.php?this_label=1.823,"0, 0, 1/2"
1.824PbCo2V2O8,1.824,https://www.cryst.ehu.es/magndata/index.php?this_label=1.824,"1, 1, 1"
1.825TbFeWO6,1.825,https://www.cryst.ehu.es/magndata/index.php?this_label=1.825,"0, 1/2, 1/2"
1.826NdZnPO,1.826,https://www.cryst.ehu.es/magndata/index.php?this_label=1.826,"1/2, 0, 1/2"
1.827(Co0.45Fe0.55)Sn,1.827,https://www.cryst.ehu.es/magndata/index.php?this_label=1.827,"0, 0, 1/2"
1.828ZnFe2O4,1.828,https://www.cryst.ehu.es/magndata/index.php?this_label=1.828,"1, 0, 1/2"
1.829LuFeWO6,1.829,https://www.cryst.ehu.es/magndata/index.php?this_label=1.829,"0, 1/2, 1/2"
1.830FeBi4S7,1.83,https://www.cryst.ehu.es/magndata/index.php?this_label=1.830,"1, 0, 1/2"
1.831Y6FeSi2S14,1.831,https://www.cryst.ehu.es/magndata/index.php?this_label=1.831,"1/3, 1/3, 1/2"
1.832Tb6FeSi2S14,1.832,https://www.cryst.ehu.es/magndata/index.php?this_label=1.832,"1/3, 1/3, 1/2"
1.833Pb(OF)Cu3(SeO3)2(NO3),1.833,https://www.cryst.ehu.es/magndata/index.php?this_label=1.833,"0, 0, 3/2"
1.834Na3Co(CO3)2Cl,1.834,https://www.cryst.ehu.es/magndata/index.php?this_label=1.834,"0, 0, 0"
1.835La2Co2O3Se2,1.835,https://www.cryst.ehu.es/magndata/index.php?this_label=1.835,"1/2, 1/2, 0"
1.836CeLi3Bi2,1.836,https://www.cryst.ehu.es/magndata/index.php?this_label=1.836,"1/2, 0, 0"
1.837Y2Co3,1.837,https://www.cryst.ehu.es/magndata/index.php?this_label=1.837,"0, 1, 0"
1.838LaMn2Au4,1.838,https://www.cryst.ehu.es/magndata/index.php?this_label=1.838,"1, 1, 1"
1.839LaMnAu5,1.839,https://www.cryst.ehu.es/magndata/index.php?this_label=1.839,"1/2, 1/2, 1/2"
1.840Sr2Mn2O5,1.84,https://www.cryst.ehu.es/magndata/index.php?this_label=1.840,"0, 0, 1/2"
1.841Sr3Fe2O5Cl2,1.841,https://www.cryst.ehu.es/magndata/index.php?this_label=1.841,"1/2, 1/2, 0"
1.842Ca2FeO3Cl,1.842,https://www.cryst.ehu.es/magndata/index.php?this_label=1.842,"1/2, 1/2, 0"
1.843Ca2FeO3Cl,1.843,https://www.cryst.ehu.es/magndata/index.php?this_label=1.843,"1/2, 1/2, 0"
1.844Sr2FeO3Cl,1.844,https://www.cryst.ehu.es/magndata/index.php?this_label=1.844,"1/2, 1/2, 0"
1.845Sr2FeO3Cl,1.845,https://www.cryst.ehu.es/magndata/index.php?this_label=1.845,"1/2, 1/2, 0"
1.846LaCu3Fe4O12,1.846,https://www.cryst.ehu.es/magndata/index.php?this_label=1.846,"1/2, 1/2, 1/2"
1.847PrCaFeO4,1.847,https://www.cryst.ehu.es/magndata/index.php?this_label=1.847,"1, 0, 0"
1.848La2Ba2Mn4O11,1.848,https://www.cryst.ehu.es/magndata/index.php?this_label=1.848,"1, 0, 1/2"
1.849Na3Ni2SbO6,1.849,https://www.cryst.ehu.es/magndata/index.php?this_label=1.849,"1/2, 1/2, 0"
1.850Tb6FeSi2S14,1.85,https://www.cryst.ehu.es/magndata/index.php?this_label=1.850,"1/3, 1/3, 1/2"
1.851Y6FeSi2S14,1.851,https://www.cryst.ehu.es/magndata/index.php?this_label=1.851,"1/3, 1/3, 1/2"
1.852UCu0.6Bi2,1.852,https://www.cryst.ehu.es/magndata/index.php?this_label=1.852,"0, 0, 1/2"
1.853Ba2YFeO5,1.853,https://www.cryst.ehu.es/magndata/index.php?this_label=1.853,"0, 1/2, 1/2"
2.1EuFe2As2,2.1,https://www.cryst.ehu.es/magndata/index.php?this_label=2.1,Not found
2.2Sr2F2Fe2OS2,2.2,https://www.cryst.ehu.es/magndata/index.php?this_label=2.2,Not found
2.3HoNiO3,2.3,https://www.cryst.ehu.es/magndata/index.php?this_label=2.3,Not found
2.4Eu(Fe0.82Co0.18)As2,2.4,https://www.cryst.ehu.es/magndata/index.php?this_label=2.4,Not found
2.5Mn3CuN,2.5,https://www.cryst.ehu.es/magndata/index.php?this_label=2.5,Not found
2.6Nd2CuO4,2.6,https://www.cryst.ehu.es/magndata/index.php?this_label=2.6,Not found
2.7Sm2CuO4,2.7,https://www.cryst.ehu.es/magndata/index.php?this_label=2.7,Not found
2.8SrHo2O4,2.8,https://www.cryst.ehu.es/magndata/index.php?this_label=2.8,Not found
2.9Ca3CuNi2(PO4)4,2.9,https://www.cryst.ehu.es/magndata/index.php?this_label=2.9,Not found
2.10HoP,2.1,https://www.cryst.ehu.es/magndata/index.php?this_label=2.10,Not found
2.11TbMg,2.11,https://www.cryst.ehu.es/magndata/index.php?this_label=2.11,Not found
2.12TbMg,2.12,https://www.cryst.ehu.es/magndata/index.php?this_label=2.12,Not found
2.13UP,2.13,https://www.cryst.ehu.es/magndata/index.php?this_label=2.13,Not found
2.14NdMg,2.14,https://www.cryst.ehu.es/magndata/index.php?this_label=2.14,Not found
2.15Mn3Ni20P6,2.15,https://www.cryst.ehu.es/magndata/index.php?this_label=2.15,Not found
2.16Ce2PdGe3,2.16,https://www.cryst.ehu.es/magndata/index.php?this_label=2.16,Not found
2.17Pb2Mn0.6Co0.4WO6,2.17,https://www.cryst.ehu.es/magndata/index.php?this_label=2.17,Not found
2.18Sc2NiMnO6,2.18,https://www.cryst.ehu.es/magndata/index.php?this_label=2.18,Not found
2.19Mn3ZnC,2.19,https://www.cryst.ehu.es/magndata/index.php?this_label=2.19,Not found
2.20UAs,2.2,https://www.cryst.ehu.es/magndata/index.php?this_label=2.20,Not found
2.21TbOOH,2.21,https://www.cryst.ehu.es/magndata/index.php?this_label=2.21,Not found
2.22FeTa2O6,2.22,https://www.cryst.ehu.es/magndata/index.php?this_label=2.22,Not found
2.23Sr2CoO2Ag2Se2,2.23,https://www.cryst.ehu.es/magndata/index.php?this_label=2.23,Not found
2.24Ba2CoO2Ag2Se2,2.24,https://www.cryst.ehu.es/magndata/index.php?this_label=2.24,Not found
2.25Sr2CoOsO6,2.25,https://www.cryst.ehu.es/magndata/index.php?this_label=2.25,Not found
2.26PrCo2P2,2.26,https://www.cryst.ehu.es/magndata/index.php?this_label=2.26,Not found
2.27Sr2Mn3Sb2O2,2.27,https://www.cryst.ehu.es/magndata/index.php?this_label=2.27,Not found
2.28NpNiGa5,2.28,https://www.cryst.ehu.es/magndata/index.php?this_label=2.28,Not found
2.29Mn3O4,2.29,https://www.cryst.ehu.es/magndata/index.php?this_label=2.29,Not found
2.30CeRh2Si2,2.3,https://www.cryst.ehu.es/magndata/index.php?this_label=2.30,Not found
2.31Mn3ZnN,2.31,https://www.cryst.ehu.es/magndata/index.php?this_label=2.31,Not found
2.32Dy3Ru4Al12,2.32,https://www.cryst.ehu.es/magndata/index.php?this_label=2.32,Not found
2.33Na2Mn3Se4,2.33,https://www.cryst.ehu.es/magndata/index.php?this_label=2.33,Not found
2.34La0.25Pr0.75Co2P2,2.34,https://www.cryst.ehu.es/magndata/index.php?this_label=2.34,Not found
2.35CrSe,2.35,https://www.cryst.ehu.es/magndata/index.php?this_label=2.35,Not found
2.36TbGe3,2.36,https://www.cryst.ehu.es/magndata/index.php?this_label=2.36,Not found
2.37La8Cu7O19,2.37,https://www.cryst.ehu.es/magndata/index.php?this_label=2.37,Not found
2.38Pb2MnWO6,2.38,https://www.cryst.ehu.es/magndata/index.php?this_label=2.38,Not found
2.39LaCaFeO4,2.39,https://www.cryst.ehu.es/magndata/index.php?this_label=2.39,Not found
2.40LaBaFeO4,2.4,https://www.cryst.ehu.es/magndata/index.php?this_label=2.40,Not found
2.41LaSrFeO4,2.41,https://www.cryst.ehu.es/magndata/index.php?this_label=2.41,Not found
2.42LaSrFeO4,2.42,https://www.cryst.ehu.es/magndata/index.php?this_label=2.42,Not found
2.43Fe2MnBO5,2.43,https://www.cryst.ehu.es/magndata/index.php?this_label=2.43,Not found
2.44KCuMnS2,2.44,https://www.cryst.ehu.es/magndata/index.php?this_label=2.44,Not found
2.45Pb2BaCuFeO5Br,2.45,https://www.cryst.ehu.es/magndata/index.php?this_label=2.45,Not found
2.46Pb2BaCuFeO5Cl,2.46,https://www.cryst.ehu.es/magndata/index.php?this_label=2.46,Not found
2.47Y2SrCuFeO6.5,2.47,https://www.cryst.ehu.es/magndata/index.php?this_label=2.47,Not found
2.48Pr2CuO4,2.48,https://www.cryst.ehu.es/magndata/index.php?this_label=2.48,Not found
2.49La2O2Fe2OSe2,2.49,https://www.cryst.ehu.es/magndata/index.php?this_label=2.49,Not found
2.50EuMnBi2,2.5,https://www.cryst.ehu.es/magndata/index.php?this_label=2.50,Not found
2.51EuMnBi2,2.51,https://www.cryst.ehu.es/magndata/index.php?this_label=2.51,Not found
2.52Mn3O4,2.52,https://www.cryst.ehu.es/magndata/index.php?this_label=2.52,Not found
2.53Ba2Mn3Sb2O2,2.53,https://www.cryst.ehu.es/magndata/index.php?this_label=2.53,Not found
2.54Sr2Cr3As2O2,2.54,https://www.cryst.ehu.es/magndata/index.php?this_label=2.54,Not found
2.55Sr2Fe3Se2O3,2.55,https://www.cryst.ehu.es/magndata/index.php?this_label=2.55,Not found
2.56La2O2Fe2OS2,2.56,https://www.cryst.ehu.es/magndata/index.php?this_label=2.56,Not found
2.57TbMn2Si2,2.57,https://www.cryst.ehu.es/magndata/index.php?this_label=2.57,Not found
2.58La0.73Tb0.27Mn2Si2,2.58,https://www.cryst.ehu.es/magndata/index.php?this_label=2.58,Not found
2.59Mn3As2,2.59,https://www.cryst.ehu.es/magndata/index.php?this_label=2.59,Not found
2.60NdMn2Si2,2.6,https://www.cryst.ehu.es/magndata/index.php?this_label=2.60,Not found
2.61Fe3F8(H2O)2,2.61,https://www.cryst.ehu.es/magndata/index.php?this_label=2.61,Not found
2.62TbCrO3,2.62,https://www.cryst.ehu.es/magndata/index.php?this_label=2.62,Not found
2.63DyCrO3,2.63,https://www.cryst.ehu.es/magndata/index.php?this_label=2.63,Not found
2.64DyCrO3,2.64,https://www.cryst.ehu.es/magndata/index.php?this_label=2.64,Not found
2.65UPd2Si2,2.65,https://www.cryst.ehu.es/magndata/index.php?this_label=2.65,Not found
2.66FeSn2,2.66,https://www.cryst.ehu.es/magndata/index.php?this_label=2.66,Not found
2.67FeSn2,2.67,https://www.cryst.ehu.es/magndata/index.php?this_label=2.67,Not found
2.68FeGe2,2.68,https://www.cryst.ehu.es/magndata/index.php?this_label=2.68,Not found
2.69La0.5Ca0.5MnO3,2.69,https://www.cryst.ehu.es/magndata/index.php?this_label=2.69,Not found
2.70GdMg,2.7,https://www.cryst.ehu.es/magndata/index.php?this_label=2.70,Not found
2.71HoRh,2.71,https://www.cryst.ehu.es/magndata/index.php?this_label=2.71,Not found
2.72VNb3S6,2.72,https://www.cryst.ehu.es/magndata/index.php?this_label=2.72,Not found
2.73BaNd2ZnO5,2.73,https://www.cryst.ehu.es/magndata/index.php?this_label=2.73,Not found
2.74BaDy2O4,2.74,https://www.cryst.ehu.es/magndata/index.php?this_label=2.74,Not found
2.75Sr2Fe3S2O3,2.75,https://www.cryst.ehu.es/magndata/index.php?this_label=2.75,Not found
2.76Sr2Fe3Se2O3,2.76,https://www.cryst.ehu.es/magndata/index.php?this_label=2.76,Not found
2.77Eu2CuO4,2.77,https://www.cryst.ehu.es/magndata/index.php?this_label=2.77,Not found
2.78Nd2CuO4,2.78,https://www.cryst.ehu.es/magndata/index.php?this_label=2.78,Not found
2.79Pr2CuO4,2.79,https://www.cryst.ehu.es/magndata/index.php?this_label=2.79,Not found
2.80ErFe6Ge6,2.8,https://www.cryst.ehu.es/magndata/index.php?this_label=2.80,Not found
2.81ErMn2Si2,2.81,https://www.cryst.ehu.es/magndata/index.php?this_label=2.81,Not found
2.82ErMn2Si2,2.82,https://www.cryst.ehu.es/magndata/index.php?this_label=2.82,Not found
2.83ErMn2Ge2,2.83,https://www.cryst.ehu.es/magndata/index.php?this_label=2.83,Not found
2.84ErMn2Ge2,2.84,https://www.cryst.ehu.es/magndata/index.php?this_label=2.84,Not found
2.85Ho2BaCuO5,2.85,https://www.cryst.ehu.es/magndata/index.php?this_label=2.85,Not found
2.86FeTa2O6,2.86,https://www.cryst.ehu.es/magndata/index.php?this_label=2.86,Not found
2.87TbCoGa5,2.87,https://www.cryst.ehu.es/magndata/index.php?this_label=2.87,Not found
2.88UNiGa,2.88,https://www.cryst.ehu.es/magndata/index.php?this_label=2.88,Not found
2.89LaSrCrO4,2.89,https://www.cryst.ehu.es/magndata/index.php?this_label=2.89,Not found
2.90Mn3O4,2.9,https://www.cryst.ehu.es/magndata/index.php?this_label=2.90,Not found
2.91NaCo2(SeO3)2(OH),2.91,https://www.cryst.ehu.es/magndata/index.php?this_label=2.91,Not found
2.92Er2Ni2Pb,2.92,https://www.cryst.ehu.es/magndata/index.php?this_label=2.92,Not found
2.93CoCrO4,2.93,https://www.cryst.ehu.es/magndata/index.php?this_label=2.93,Not found
2.94TmMn2Ge2,2.94,https://www.cryst.ehu.es/magndata/index.php?this_label=2.94,Not found
2.95TbMn2Ge2,2.95,https://www.cryst.ehu.es/magndata/index.php?this_label=2.95,Not found
2.96GdMn2Si2,2.96,https://www.cryst.ehu.es/magndata/index.php?this_label=2.96,Not found
2.97GdMn2Si2,2.97,https://www.cryst.ehu.es/magndata/index.php?this_label=2.97,Not found
2.98EuMnBi2,2.98,https://www.cryst.ehu.es/magndata/index.php?this_label=2.98,Not found
2.99TbNiAl,2.99,https://www.cryst.ehu.es/magndata/index.php?this_label=2.99,Not found
2.100HoP,2.1,https://www.cryst.ehu.es/magndata/index.php?this_label=2.100,Not found
2.101TbSbTe,2.101,https://www.cryst.ehu.es/magndata/index.php?this_label=2.101,Not found
2.102TbSbTe,2.102,https://www.cryst.ehu.es/magndata/index.php?this_label=2.102,Not found
2.103Eu3PbO,2.103,https://www.cryst.ehu.es/magndata/index.php?this_label=2.103,Not found
2.104BaNd2ZnS5,2.104,https://www.cryst.ehu.es/magndata/index.php?this_label=2.104,Not found
2.105DySbTe,2.105,https://www.cryst.ehu.es/magndata/index.php?this_label=2.105,Not found
2.106CaCo3V4O12,2.106,https://www.cryst.ehu.es/magndata/index.php?this_label=2.106,Not found
2.107DyTe3,2.107,https://www.cryst.ehu.es/magndata/index.php?this_label=2.107,Not found
2.108Tb3NbO7,2.108,https://www.cryst.ehu.es/magndata/index.php?this_label=2.108,Not found
2.109La0.35Pr0.35Ca0.3MnO3,2.109,https://www.cryst.ehu.es/magndata/index.php?this_label=2.109,Not found
2.110La0.35Pr0.35Ca0.3MnO3,2.11,https://www.cryst.ehu.es/magndata/index.php?this_label=2.110,Not found
2.111TbFe6Ge6,2.111,https://www.cryst.ehu.es/magndata/index.php?this_label=2.111,Not found
2.112TbFe6Ge6,2.112,https://www.cryst.ehu.es/magndata/index.php?this_label=2.112,Not found
2.113TbFe6Ge6,2.113,https://www.cryst.ehu.es/magndata/index.php?this_label=2.113,Not found
2.114Er2CuMn5O12,2.114,https://www.cryst.ehu.es/magndata/index.php?this_label=2.114,Not found
2.115Er2CuMn5O12,2.115,https://www.cryst.ehu.es/magndata/index.php?this_label=2.115,Not found
2.116Na3Co2SbO6,2.116,https://www.cryst.ehu.es/magndata/index.php?this_label=2.116,Not found
3.1TmAgGe,3.1,https://www.cryst.ehu.es/magndata/index.php?this_label=3.1,Not found
3.2UO2,3.2,https://www.cryst.ehu.es/magndata/index.php?this_label=3.2,Not found
3.3Ho2RhIn8,3.3,https://www.cryst.ehu.es/magndata/index.php?this_label=3.3,Not found
3.4MgCr2O4,3.4,https://www.cryst.ehu.es/magndata/index.php?this_label=3.4,Not found
3.5Fe0.7Mn0.3,3.5,https://www.cryst.ehu.es/magndata/index.php?this_label=3.5,Not found
3.6DyCu,3.6,https://www.cryst.ehu.es/magndata/index.php?this_label=3.6,Not found
3.7NpBi,3.7,https://www.cryst.ehu.es/magndata/index.php?this_label=3.7,Not found
3.8NdZn,3.8,https://www.cryst.ehu.es/magndata/index.php?this_label=3.8,Not found
3.9NpS,3.9,https://www.cryst.ehu.es/magndata/index.php?this_label=3.9,Not found
3.10NpSe,3.1,https://www.cryst.ehu.es/magndata/index.php?this_label=3.10,Not found
3.11NpTe,3.11,https://www.cryst.ehu.es/magndata/index.php?this_label=3.11,Not found
3.12USb,3.12,https://www.cryst.ehu.es/magndata/index.php?this_label=3.12,Not found
3.13CeB6,3.13,https://www.cryst.ehu.es/magndata/index.php?this_label=3.13,Not found
3.14FeI2,3.14,https://www.cryst.ehu.es/magndata/index.php?this_label=3.14,Not found
3.15FeI2,3.15,https://www.cryst.ehu.es/magndata/index.php?this_label=3.15,Not found
3.16Gd2Ti2O7,3.16,https://www.cryst.ehu.es/magndata/index.php?this_label=3.16,Not found
3.17BaCu3V2O8(OD)2,3.17,https://www.cryst.ehu.es/magndata/index.php?this_label=3.17,Not found
3.18HoRh,3.18,https://www.cryst.ehu.es/magndata/index.php?this_label=3.18,Not found
3.19CoO,3.19,https://www.cryst.ehu.es/magndata/index.php?this_label=3.19,Not found
3.20TbMn2Ge2,3.2,https://www.cryst.ehu.es/magndata/index.php?this_label=3.20,Not found
3.21TmGa3,3.21,https://www.cryst.ehu.es/magndata/index.php?this_label=3.21,Not found
3.22Eu3PbO,3.22,https://www.cryst.ehu.es/magndata/index.php?this_label=3.22,Not found
3.23Eu3PbO,3.23,https://www.cryst.ehu.es/magndata/index.php?this_label=3.23,Not found
3.24CaFe3Ti4O12,3.24,https://www.cryst.ehu.es/magndata/index.php?this_label=3.24,Not found
3.25CoTa3S6,3.25,https://www.cryst.ehu.es/magndata/index.php?this_label=3.25,Not found
3.26CoNb3S6,3.26,https://www.cryst.ehu.es/magndata/index.php?this_label=3.26,Not found
3.27Gd3Ru4Al12,3.27,https://www.cryst.ehu.es/magndata/index.php?this_label=3.27,Not found
3.28NiO,3.28,https://www.cryst.ehu.es/magndata/index.php?this_label=3.28,Not found
